ROW_NUMBER,TRANSACTION_TYPE,ERRORS,DATA_SOURCE_IP,DATA_DEST_IP,DATA_IAT_VARIANCE,DATA_DNS_ENTROPY,DATA_BYTE_STABILITY,DATA_RISK_SCORE
14898,unknown,Cannot determine transaction type from row data,192.168.1.39,192.168.1.32,37.68639440951662,3.106776948859176,4.036683490770617,0.012998938065799643
14899,unknown,Cannot determine transaction type from row data,192.168.1.81,192.168.1.20,25.05306854409421,2.079267175601725,4.132439740997452,0.22633903905681557
14900,unknown,Cannot determine transaction type from row data,192.168.1.44,192.168.1.62,27.188348472185794,2.663486397883707,0.6435761389923897,0.07972006909169571
14901,unknown,Cannot determine transaction type from row data,192.168.1.50,10.0.0.21,31.26093137410893,1.562806159815361,4.005024098971694,0.1867022084146767
14902,unknown,Cannot determine transaction type from row data,192.168.1.61,192.168.1.92,32.07703063266939,2.9267894663678016,2.7835109378958007,0.21262724246363726
14903,unknown,Cannot determine transaction type from row data,192.168.1.99,192.168.1.84,15.29272966288958,2.3259436743272888,3.670795266933193,0.05255700344077572
14904,unknown,Cannot determine transaction type from row data,192.168.1.89,192.168.1.13,57.21800037561219,2.7282337203783436,3.7209657491705097,0.2483807683347225
14905,unknown,Cannot determine transaction type from row data,192.168.1.32,192.168.1.65,55.84262746400632,1.921055777818519,3.1895529073643383,0.14272926780576373
14906,unknown,Cannot determine transaction type from row data,192.168.1.100,192.168.1.94,11.195935766752836,2.712654026585822,1.5122222681117194,0.06120961258330091
14907,unknown,Cannot determine transaction type from row data,192.168.1.94,192.168.1.23,11.112977170080939,2.680119631249433,4.057421852555103,0.20878580412657813
14908,unknown,Cannot determine transaction type from row data,192.168.1.35,192.168.1.63,15.526308274818922,1.6552499648104202,3.4857331775578726,0.28578063320166025
14909,unknown,Cannot determine transaction type from row data,192.168.1.90,192.168.1.21,38.58469592588352,1.820896631262082,1.188966073761542,0.2101617530243088
14910,unknown,Cannot determine transaction type from row data,192.168.1.88,192.168.1.71,59.971299553499,1.4541924401749762,0.6759138168462564,0.24321776729552852
14911,unknown,Cannot determine transaction type from row data,192.168.1.39,192.168.1.33,25.3222335150324,2.9975892350427076,4.2379019055792595,0.27486139139262117
14912,unknown,Cannot determine transaction type from row data,192.168.1.44,192.168.1.23,55.53926095904674,2.8420767510414873,4.167685848152738,0.23450717064363466
14913,unknown,Cannot determine transaction type from row data,192.168.1.18,10.0.0.7,34.44236641426667,2.848405903299393,1.6968812187779863,0.13347376575332848
14914,unknown,Cannot determine transaction type from row data,192.168.1.84,10.0.0.35,0.03966054681374903,4.189669218454419,0.06740720104731178,0.8979183513741201
14915,unknown,Cannot determine transaction type from row data,192.168.1.98,192.168.1.80,19.251653665152496,1.2906928973200162,4.032580669317314,0.23180958520875397
14916,unknown,Cannot determine transaction type from row data,192.168.1.3,192.168.1.31,12.500454148441408,1.6845284529583062,4.812111701518029,0.08845493309463894
14917,unknown,Cannot determine transaction type from row data,192.168.1.34,10.0.0.33,0.06027306240836407,5.020780446440658,0.08208399662295057,0.7642525672887606
14918,unknown,Cannot determine transaction type from row data,192.168.1.73,192.168.1.89,13.447229175605974,2.8590213868066527,1.7617357675955472,0.09111029237710067
14919,unknown,Cannot determine transaction type from row data,192.168.1.78,192.168.1.17,49.71447028497037,2.037746617670078,4.308678483981126,0.27837756584378925
14920,unknown,Cannot determine transaction type from row data,192.168.1.56,192.168.1.31,12.875916785200776,1.5807697334983228,4.2918330665711535,0.12603287326766396
14921,unknown,Cannot determine transaction type from row data,192.168.1.11,192.168.1.31,12.03261438906985,3.0870667760257957,3.9648226370206316,0.14527009197532723
14922,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.80,8.668190828729726,2.773490917662169,3.0129316542797495,0.3248530474862572
14923,unknown,Cannot determine transaction type from row data,192.168.1.73,192.168.1.8,55.43938826207243,2.386735278715527,1.6454445446209585,0.2383673375138838
14924,unknown,Cannot determine transaction type from row data,192.168.1.91,192.168.1.34,30.09982251299972,2.8288730009571665,1.5846134039686857,0.11911394175189013
14925,unknown,Cannot determine transaction type from row data,192.168.1.88,192.168.1.35,45.736715116012896,2.3547779950882193,0.7906782192771202,0.12833593001865642
14926,unknown,Cannot determine transaction type from row data,192.168.1.79,192.168.1.92,58.72870754620838,2.792674403538489,2.6025722091029753,0.23327185539075793
14927,unknown,Cannot determine transaction type from row data,192.168.1.70,10.0.0.32,20.342169428339236,2.442163425386809,1.672420719589401,0.06428743600626304
14928,unknown,Cannot determine transaction type from row data,192.168.1.73,192.168.1.33,31.027035858998772,1.4313176845964461,3.5410616309804013,0.3058810738264669
14929,unknown,Cannot determine transaction type from row data,192.168.1.94,10.0.0.34,9.263485107478154,2.8277239198542805,4.886458004131058,0.12581210802070886
14930,unknown,Cannot determine transaction type from row data,192.168.1.97,192.168.1.71,0.05671559457637153,4.76663509670382,0.024558299095056503,0.9179454338794204
14931,unknown,Cannot determine transaction type from row data,192.168.1.78,192.168.1.91,24.06633911358026,2.4058557136422536,1.4987895281571553,0.06539626617995455
14932,unknown,Cannot determine transaction type from row data,192.168.1.86,192.168.1.3,26.847288903307856,2.982552413460806,3.8631877236921857,0.2532390353516876
14933,unknown,Cannot determine transaction type from row data,192.168.1.63,192.168.1.52,14.825228959114558,2.1938365434804634,2.190030904317579,0.23366307274413622
14934,unknown,Cannot determine transaction type from row data,192.168.1.31,10.0.0.38,8.808447261495168,1.8395700977194918,3.6157713177569066,0.05764736646090533
14935,unknown,Cannot determine transaction type from row data,192.168.1.67,192.168.1.3,38.33703051445005,3.0001457110886864,3.4327339458528807,0.3212638638838289
14936,unknown,Cannot determine transaction type from row data,192.168.1.73,192.168.1.20,57.44507868203543,1.859512596696374,0.8789582180739469,0.09419820743940906
14937,unknown,Cannot determine transaction type from row data,192.168.1.64,10.0.0.31,6.579267037274994,2.794768949820649,1.7453007811112093,0.2148364660206013
14938,unknown,Cannot determine transaction type from row data,192.168.1.33,192.168.1.43,32.90814514735243,1.9489506405704,2.2696191503166645,0.06475360835938818
14939,unknown,Cannot determine transaction type from row data,192.168.1.69,192.168.1.59,37.363533167358234,1.6660224479990204,3.9800220020336625,0.28696990656029453
14940,unknown,Cannot determine transaction type from row data,192.168.1.37,192.168.1.29,0.02204692359863989,4.109146833296164,0.0438386906434321,0.793578365803912
14941,unknown,Cannot determine transaction type from row data,192.168.1.43,10.0.0.3,9.60214028451563,2.997424534355668,1.888707296226484,0.21970864136801502
14942,unknown,Cannot determine transaction type from row data,192.168.1.77,10.0.0.1,25.98324938664567,1.7665302010662718,2.9574654023721676,0.2721302055656997
14943,unknown,Cannot determine transaction type from row data,192.168.1.74,10.0.0.3,57.19965385979795,1.6509265837820701,3.0760262719408997,0.2324580124880155
14944,unknown,Cannot determine transaction type from row data,192.168.1.66,192.168.1.79,0.06320225226087932,4.508104911032144,0.017884870108575767,0.7873576882686396
14945,unknown,Cannot determine transaction type from row data,192.168.1.26,192.168.1.58,0.05904485465037769,5.298046947735017,0.05579281073345176,0.7657097283635802
14946,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.95,18.97262969287035,1.942756015831959,0.6093391115395816,0.2367252286575388
14947,unknown,Cannot determine transaction type from row data,192.168.1.92,192.168.1.88,50.36858192530977,2.8453492098635413,1.0335666633623162,0.07932245926318428
14948,unknown,Cannot determine transaction type from row data,192.168.1.62,192.168.1.62,56.97042905504397,2.530560339440709,3.5648997070994963,0.10907540508800326
14949,unknown,Cannot determine transaction type from row data,192.168.1.23,192.168.1.33,56.94176506824169,1.790228714401892,1.3009918096734752,0.30422701175398126
14950,unknown,Cannot determine transaction type from row data,192.168.1.44,192.168.1.41,0.04489062473440391,4.723714008865415,0.024556348360788172,0.9292459227929534
14951,unknown,Cannot determine transaction type from row data,192.168.1.41,10.0.0.47,19.00519881678347,1.7465000864640565,2.326087601621291,0.18028570265276173
14952,unknown,Cannot determine transaction type from row data,192.168.1.4,192.168.1.25,21.47129815209695,2.178633996182225,3.34226108645853,0.21973696305865384
14953,unknown,Cannot determine transaction type from row data,192.168.1.16,192.168.1.91,22.28973036487349,1.9051670301424155,3.6149504438446445,0.08055105938656404
14954,unknown,Cannot determine transaction type from row data,192.168.1.46,10.0.0.29,58.430704735011325,2.9972200169809238,4.609903367926087,0.18263401908915028
14955,unknown,Cannot determine transaction type from row data,192.168.1.87,10.0.0.20,58.16736337546045,1.4101800228879955,4.449230871755416,0.02304997747582143
14956,unknown,Cannot determine transaction type from row data,192.168.1.87,10.0.0.8,39.90400888766189,2.1876352366514427,1.073169083308389,0.23414033030149317
14957,unknown,Cannot determine transaction type from row data,192.168.1.73,10.0.0.11,37.99595388286313,1.626919996217768,0.6074053363229712,0.21551317688403948
14958,unknown,Cannot determine transaction type from row data,192.168.1.43,192.168.1.9,0.0677401534149346,5.164046807300273,0.07003004138477716,0.8536432370871783
14959,unknown,Cannot determine transaction type from row data,192.168.1.67,10.0.0.20,44.46128911799279,2.4498913323490665,1.5097180411611961,0.1614702457046848
14960,unknown,Cannot determine transaction type from row data,192.168.1.92,192.168.1.36,39.32567025592178,2.041786893085932,1.627525220516594,0.31308185671180283
14961,unknown,Cannot determine transaction type from row data,192.168.1.42,10.0.0.4,0.05117433822745777,4.495889281916749,0.029936688045503437,0.9164940055034285
14962,unknown,Cannot determine transaction type from row data,192.168.1.35,10.0.0.11,12.601091383794833,2.5702776535293843,0.9897092249394035,0.05594618406527637
14963,unknown,Cannot determine transaction type from row data,192.168.1.54,192.168.1.95,39.23380708450831,1.9935182522073056,1.1152634532422445,0.14127007638146596
14964,unknown,Cannot determine transaction type from row data,192.168.1.42,192.168.1.20,0.03396049661839913,5.0026155866541835,0.09592638846774937,0.8781632959511341
14965,unknown,Cannot determine transaction type from row data,192.168.1.33,10.0.0.11,12.63537558682202,2.842353854876452,3.1179458744750503,0.1706407511978337
14966,unknown,Cannot determine transaction type from row data,192.168.1.14,10.0.0.15,51.12754264623009,1.2138601898933703,0.5911303146647513,0.10263368519476328
14967,unknown,Cannot determine transaction type from row data,192.168.1.91,10.0.0.22,27.370231177155983,2.215187853893897,2.1782078931765203,0.16797626074341773
14968,unknown,Cannot determine transaction type from row data,192.168.1.40,192.168.1.70,57.71980280116321,2.5838140250032096,1.2027342532679208,0.03211081056120557
14969,unknown,Cannot determine transaction type from row data,192.168.1.74,192.168.1.52,0.026209665303488026,5.3262784984738465,0.014607189771793394,0.9278769019297344
14970,unknown,Cannot determine transaction type from row data,192.168.1.36,192.168.1.50,11.157966196830351,2.1053300833359017,0.7582866085475706,0.19323820747162843
14971,unknown,Cannot determine transaction type from row data,192.168.1.87,192.168.1.81,28.832109266157726,1.7134108788404392,1.480563916456566,0.1866384029496469
14972,unknown,Cannot determine transaction type from row data,192.168.1.58,192.168.1.23,23.45336945462743,1.2219463468228045,4.357101755660834,0.20841446064311364
14973,unknown,Cannot determine transaction type from row data,192.168.1.13,10.0.0.27,25.839708534230944,2.502188849105922,1.1290205302461327,0.25912736291545385
14974,unknown,Cannot determine transaction type from row data,192.168.1.92,10.0.0.20,31.190640348675387,2.0364999490234434,4.351070864109616,0.32012455307728616
14975,unknown,Cannot determine transaction type from row data,192.168.1.68,192.168.1.89,0.0737845257597111,4.194473169846487,0.04642425929764933,0.9432978311601279
14976,unknown,Cannot determine transaction type from row data,192.168.1.100,192.168.1.31,35.430481558150866,1.443819307691054,2.014505348848383,0.18500291657487092
14977,unknown,Cannot determine transaction type from row data,192.168.1.74,192.168.1.89,50.49709835746918,1.7247988880726544,4.046632819043255,0.15198657264357354
14978,unknown,Cannot determine transaction type from row data,192.168.1.87,10.0.0.17,0.05484910636888887,5.261511681727568,0.06549074241446999,0.7796482668359783
14979,unknown,Cannot determine transaction type from row data,192.168.1.62,192.168.1.33,36.1734335784678,1.2431735087309486,4.471497142106757,0.19150935435524705
14980,unknown,Cannot determine transaction type from row data,192.168.1.28,10.0.0.9,9.600954310826822,1.8101910187086558,1.6663615975836956,0.33560946409581244
14981,unknown,Cannot determine transaction type from row data,192.168.1.31,192.168.1.22,0.06588096462254646,4.0641915200607395,0.06986281436173836,0.7913123267183029
